UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
201283,39, 39,"R",140,"R",113
201283,54, 54,"R",9,"R",2
201283,58,999,"R",149,"R",115
201283,99, 99,"R",149,"R",115
201432, 2,  2,"R",1,"R",1
201432, 6,  6,"R",1,"R",1
201432,12, 12,"R",1,"R",1
201432,17, 17,"R",4,"R",4
201432,18, 18,"R",3,"R",3
201432,21, 21,"R",1,"R",1
201432,25, 25,"R",1,"R",1
201432,26, 26,"R",16,"R",16
201432,31, 31,"R",1,"R",0
201432,33, 33,"R",1,"R",0
201432,34, 34,"R",1,"R",1
201432,36, 36,"R",4,"R",3
201432,37, 37,"R",1,"R",1
201432,39, 39,"R",571,"R",486
201432,42, 42,"R",2,"R",2
201432,47, 47,"R",1,"R",0
201432,51, 51,"R",1,"R",1
201432,53, 53,"R",1,"R",1
201432,55, 55,"R",1,"R",1
201432,58,999,"R",613,"R",524
201432,99, 99,"R",613,"R",524
201441, 1,  1,"R",1,"R",1
201441, 4,  4,"R",3,"R",3
201441, 5,  5,"R",2,"R",2
201441, 6,  6,"R",1,"R",1
201441, 8,  8,"R",6,"R",4
201441, 9,  9,"R",3,"R",3
201441,10, 10,"R",1,"R",1
201441,12, 12,"R",4,"R",2
201441,13, 13,"R",3,"R",3
201441,15, 15,"R",1,"R",1
201441,17, 17,"R",47,"R",46
201441,18, 18,"R",31,"R",31
201441,19, 19,"R",1,"R",1
201441,20, 20,"R",1,"R",1
201441,21, 21,"R",7,"R",7
201441,23, 23,"R",1,"R",1
201441,24, 24,"R",5,"R",5
201441,25, 25,"R",9,"R",9
201441,26, 26,"R",151,"R",148
201441,29, 29,"R",1,"R",1
201441,34, 34,"R",10,"R",10
201441,36, 36,"R",13,"R",12
201441,37, 37,"R",7,"R",7
201441,39, 39,"R",2703,"R",2587
201441,42, 42,"R",34,"R",32
201441,44, 44,"R",1,"R",1
201441,45, 45,"R",2,"R",2
201441,47, 47,"R",1,"R",1
201441,48, 48,"R",2,"R",2
201441,51, 51,"R",13,"R",13
201441,53, 53,"R",2,"R",2
201441,54, 54,"R",3,"R",3
201441,55, 55,"R",1,"R",1
201441,57, 57,"R",1,"R",1
201441,58,999,"R",3072,"R",2945
201441,90, 90,"R",41,"R",26
201441,98, 98,"R",1,"A",
201441,99, 99,"R",3114,"R",2971
201469, 1,  1,"R",1,"Z",0
201469,12, 12,"R",1,"R",1
201469,13, 13,"R",1,"R",1
201469,18, 18,"R",1,"R",1
201469,21, 21,"R",1,"R",1
201469,26, 26,"R",1,"Z",0
201469,39, 39,"R",66,"R",38
201469,48, 48,"R",1,"R",1
201469,58,999,"R",73,"R",43
201469,99, 99,"R",73,"R",43
201548,12, 12,"R",10,"R",10
201548,13, 13,"R",2,"R",2
201548,18, 18,"R",3,"R",3
201548,26, 26,"R",1,"R",1
201548,27, 27,"R",1,"R",1
201548,36, 36,"R",4,"R",4
201548,37, 37,"R",1,"R",1
201548,39, 39,"R",378,"R",378
201548,42, 42,"R",2,"R",2
201548,45, 45,"R",1,"R",1
201548,48, 48,"R",1,"R",1
201548,50, 50,"R",1,"R",1
201548,54, 54,"R",2,"R",2
201548,55, 55,"R",1,"R",1
201548,57, 57,"R",1,"R",1
201548,58,999,"R",409,"R",409
201548,90, 90,"R",4,"R",4
201548,99, 99,"R",413,"R",413
201645, 1,  1,"R",5,"R",5
201645, 2,  2,"R",1,"R",1
201645, 4,  4,"R",15,"R",15
201645, 6,  6,"R",140,"R",140
201645, 8,  8,"R",17,"R",17
201645, 9,  9,"R",20,"R",20
201645,10, 10,"R",3,"R",3
201645,11, 11,"R",14,"R",14
201645,12, 12,"R",23,"R",23
201645,13, 13,"R",14,"R",14
201645,15, 15,"R",1,"R",1
201645,16, 16,"R",2,"R",2
201645,17, 17,"R",115,"R",115
201645,18, 18,"R",6,"R",6
201645,19, 19,"R",3,"R",3
201645,20, 20,"R",6,"R",6
201645,21, 21,"R",3,"R",3
201645,22, 22,"R",12,"R",12
201645,23, 23,"R",2,"R",2
201645,24, 24,"R",39,"R",39
201645,25, 25,"R",69,"R",69
201645,26, 26,"R",16,"R",16
201645,27, 27,"R",16,"R",16
201645,29, 29,"R",9,"R",9
201645,30, 30,"R",1,"R",1
201645,32, 32,"R",2,"R",2
201645,33, 33,"R",4,"R",4
201645,34, 34,"R",93,"R",93
201645,35, 35,"R",3,"R",3
201645,36, 36,"R",132,"R",132
201645,37, 37,"R",15,"R",15
201645,39, 39,"R",210,"R",210
201645,40, 40,"R",4,"R",4
201645,41, 41,"R",9,"R",9
201645,42, 42,"R",93,"R",93
201645,44, 44,"R",2,"R",2
201645,45, 45,"R",5,"R",5
201645,47, 47,"R",12,"R",12
201645,48, 48,"R",66,"R",66
201645,50, 50,"R",1,"R",1
201645,51, 51,"R",28,"R",28
201645,53, 53,"R",14,"R",14
201645,54, 54,"R",2,"R",2
201645,55, 55,"R",9,"R",9
201645,57, 57,"R",65,"R",64
201645,58,999,"R",1321,"R",1320
201645,66, 66,"R",1,"R",1
201645,72, 72,"R",17,"R",17
201645,89,999,"R",18,"R",18
201645,90, 90,"R",184,"R",183
201645,98, 98,"R",21,"A",
201645,99, 99,"R",1544,"R",1521
201654, 1,  1,"R",2,"R",2
201654, 2,  2,"R",4,"R",4
201654, 4,  4,"R",4,"R",4
201654, 6,  6,"R",17,"R",17
201654, 8,  8,"R",23,"R",22
201654, 9,  9,"R",4,"R",4
201654,10, 10,"R",2,"R",2
201654,12, 12,"R",19,"R",18
201654,13, 13,"R",4,"R",3
201654,17, 17,"R",42,"R",41
201654,18, 18,"R",68,"R",67
201654,19, 19,"R",7,"R",7
201654,20, 20,"R",8,"R",7
201654,21, 21,"R",28,"R",26
201654,22, 22,"R",1,"R",1
201654,23, 23,"R",7,"R",7
201654,24, 24,"R",15,"R",15
201654,25, 25,"R",6,"R",6
201654,26, 26,"R",89,"R",89
201654,27, 27,"R",9,"R",9
201654,29, 29,"R",11,"R",10
201654,30, 30,"R",3,"R",2
201654,31, 31,"R",5,"R",5
201654,32, 32,"R",1,"R",1
201654,33, 33,"R",9,"R",8
201654,34, 34,"R",19,"R",19
201654,35, 35,"R",1,"R",0
201654,36, 36,"R",33,"R",32
201654,37, 37,"R",11,"R",11
201654,39, 39,"R",383,"R",369
201654,41, 41,"R",6,"R",6
201654,42, 42,"R",65,"R",63
201654,45, 45,"R",8,"R",6
201654,47, 47,"R",7,"R",7
201654,48, 48,"R",10,"R",10
201654,49, 49,"R",1,"R",1
201654,51, 51,"R",20,"R",19
201654,53, 53,"R",8,"R",7
201654,54, 54,"R",6,"R",6
201654,55, 55,"R",20,"R",19
201654,58,999,"R",986,"R",952
201654,90, 90,"R",31,"R",21
201654,99, 99,"R",1017,"R",973
201690, 4,  4,"R",1,"R",1
201690, 6,  6,"R",5,"R",5
201690, 9,  9,"R",1,"R",1
201690,12, 12,"R",13,"R",13
201690,13, 13,"R",9,"R",9
201690,17, 17,"R",47,"R",43
201690,18, 18,"R",38,"R",35
201690,21, 21,"R",1,"R",1
201690,22, 22,"R",1,"R",1
201690,24, 24,"R",2,"R",2
201690,26, 26,"R",90,"R",83
201690,27, 27,"R",1,"R",1
201690,29, 29,"R",7,"R",7
201690,34, 34,"R",1,"R",1
201690,35, 35,"R",1,"R",1
201690,36, 36,"R",2,"R",2
201690,37, 37,"R",4,"R",3
201690,39, 39,"R",267,"R",248
201690,42, 42,"R",11,"R",10
201690,45, 45,"R",1,"R",0
201690,47, 47,"R",2,"R",2
201690,48, 48,"R",12,"R",12
201690,51, 51,"R",3,"R",2
201690,55, 55,"R",2,"R",2
201690,58,999,"R",522,"R",485
201690,90, 90,"R",52,"R",46
201690,99, 99,"R",574,"R",531
201885, 1,  1,"R",2,"R",2
201885, 4,  4,"R",3,"R",3
201885, 5,  5,"R",5,"R",5
201885, 6,  6,"R",22,"R",19
201885, 8,  8,"R",5,"R",4
201885, 9,  9,"R",5,"R",5
201885,10, 10,"R",2,"R",2
201885,11, 11,"R",2,"R",2
201885,12, 12,"R",16,"R",13
201885,13, 13,"R",14,"R",14
201885,15, 15,"R",1,"R",0
201885,17, 17,"R",70,"R",65
201885,18, 18,"R",478,"R",457
201885,19, 19,"R",1,"R",1
201885,20, 20,"R",2,"R",2
201885,21, 21,"R",489,"R",442
201885,22, 22,"R",1,"R",1
201885,24, 24,"R",24,"R",23
201885,25, 25,"R",13,"R",13
201885,26, 26,"R",36,"R",35
201885,27, 27,"R",10,"R",9
201885,29, 29,"R",6,"R",6
201885,32, 32,"R",2,"R",1
201885,33, 33,"R",1,"R",0
201885,34, 34,"R",9,"R",9
201885,36, 36,"R",29,"R",28
201885,37, 37,"R",8,"R",8
201885,39, 39,"R",5301,"R",4913
201885,40, 40,"R",2,"R",1
201885,41, 41,"R",2,"R",2
201885,42, 42,"R",34,"R",33
201885,44, 44,"R",1,"R",1
201885,45, 45,"R",4,"R",4
201885,46, 46,"R",1,"R",1
201885,47, 47,"R",17,"R",14
201885,48, 48,"R",16,"R",15
201885,49, 49,"R",3,"R",2
201885,51, 51,"R",25,"R",25
201885,53, 53,"R",4,"R",2
201885,55, 55,"R",16,"R",14
201885,57, 57,"R",11,"R",11
201885,58,999,"R",6693,"R",6207
201885,72, 72,"R",1,"R",1
201885,89,999,"R",1,"R",1
201885,90, 90,"R",228,"R",175
201885,99, 99,"R",6922,"R",6383
201946, 4,  4,"R",1,"R",0
201946, 6,  6,"R",1,"R",0
201946,12, 12,"R",6,"R",1
201946,13, 13,"R",3,"R",0
201946,17, 17,"R",1,"R",0
201946,18, 18,"R",4,"R",1
201946,21, 21,"R",29,"R",20
201946,24, 24,"R",1,"R",0
201946,26, 26,"R",1,"R",0
201946,29, 29,"R",2,"R",0
201946,36, 36,"R",3,"R",0
201946,37, 37,"R",1,"R",0
201946,39, 39,"R",490,"R",325
201946,40, 40,"R",1,"R",1
201946,42, 42,"R",4,"R",0
201946,46, 46,"R",1,"R",0
201946,48, 48,"R",4,"R",0
201946,51, 51,"R",2,"R",0
201946,53, 53,"R",2,"R",0
201946,54, 54,"R",1,"R",0
201946,57, 57,"R",1,"R",0
201946,58,999,"R",559,"R",348
201946,90, 90,"R",1,"R",0
201946,99, 99,"R",560,"R",348
201955, 6,  6,"R",1,"R",1
201955, 8,  8,"R",1,"R",0
201955,11, 11,"R",1,"R",1
201955,12, 12,"R",3,"R",1
201955,13, 13,"R",2,"R",2
201955,17, 17,"R",4,"R",3
201955,18, 18,"R",39,"R",35
201955,21, 21,"R",46,"R",36
201955,22, 22,"R",1,"R",1
201955,24, 24,"R",1,"R",1
201955,26, 26,"R",1,"R",1
201955,27, 27,"R",1,"R",1
201955,32, 32,"R",1,"R",1
201955,36, 36,"R",5,"R",5
201955,39, 39,"R",1360,"R",1127
201955,40, 40,"R",1,"R",1
201955,42, 42,"R",2,"R",2
201955,48, 48,"R",2,"R",1
201955,50, 50,"R",1,"R",1
201955,51, 51,"R",1,"R",1
201955,55, 55,"R",1,"R",1
201955,57, 57,"R",4,"R",4
201955,58,999,"R",1479,"R",1227
201955,90, 90,"R",4,"R",2
201955,99, 99,"R",1483,"R",1229
202046, 9,  9,"R",2,"R",2
202046,12, 12,"R",3,"R",3
202046,13, 13,"R",2,"R",1
202046,17, 17,"R",1,"R",1
202046,18, 18,"R",2,"R",2
202046,21, 21,"R",2,"R",2
202046,24, 24,"R",4,"R",4
202046,26, 26,"R",3,"R",3
202046,34, 34,"R",1,"R",1
202046,36, 36,"R",3,"R",2
202046,37, 37,"R",2,"R",1
202046,39, 39,"R",84,"R",74
202046,42, 42,"R",5,"R",4
202046,48, 48,"R",2,"R",2
202046,51, 51,"R",2,"R",2
202046,53, 53,"R",1,"R",0
202046,54, 54,"R",1,"R",1
202046,55, 55,"R",1,"R",1
202046,58,999,"R",121,"R",106
202046,98, 98,"R",1,"A",
202046,99, 99,"R",122,"R",106
202170, 6,  6,"R",1,"R",1
202170, 9,  9,"R",1,"R",0
202170,12, 12,"R",3,"R",2
202170,13, 13,"R",2,"R",1
202170,17, 17,"R",2,"R",0
202170,18, 18,"R",7,"R",3
202170,21, 21,"R",5,"R",2
202170,24, 24,"R",2,"R",2
202170,26, 26,"R",5,"R",4
202170,29, 29,"R",2,"R",2
202170,34, 34,"R",3,"R",3
202170,37, 37,"R",1,"R",0
202170,39, 39,"R",130,"R",85
202170,42, 42,"R",5,"R",5
202170,45, 45,"R",1,"R",1
202170,48, 48,"R",1,"R",1
202170,51, 51,"R",1,"R",1
202170,57, 57,"R",16,"R",8
202170,58,999,"R",188,"R",121
202170,90, 90,"R",1,"R",0
202170,99, 99,"R",189,"R",121
202222, 1,  1,"R",1,"Z",0
202222, 6,  6,"R",1,"R",1
202222,12, 12,"R",2,"R",1
202222,13, 13,"R",1,"R",1
202222,15, 15,"R",1,"Z",0
202222,17, 17,"R",2,"R",1
202222,18, 18,"R",3,"R",2
202222,21, 21,"R",1,"Z",0
202222,25, 25,"R",1,"Z",0
202222,26, 26,"R",2,"R",1
202222,27, 27,"R",2,"R",1
202222,28, 28,"R",1,"R",1
202222,36, 36,"R",1,"R",1
202222,37, 37,"R",2,"R",1
202222,39, 39,"R",4136,"R",2644
202222,41, 41,"R",1,"R",1
202222,42, 42,"R",1,"R",1
202222,48, 48,"R",1,"R",1
202222,51, 51,"R",3,"R",2
202222,53, 53,"R",1,"R",1
202222,58,999,"R",4164,"R",2661
202222,90, 90,"R",118,"R",51
202222,99, 99,"R",4282,"R",2712
202356, 1,  1,"R",1,"R",1
202356, 6,  6,"R",4,"R",0
202356, 8,  8,"R",1,"R",1
202356,12, 12,"R",4,"R",2
202356,13, 13,"R",1,"R",0
202356,17, 17,"R",4,"R",0
202356,18, 18,"R",1,"R",0
202356,21, 21,"R",3,"R",3
202356,24, 24,"R",1,"R",0
202356,26, 26,"R",6,"R",1
202356,28, 28,"R",2,"R",2
202356,36, 36,"R",5,"R",0
202356,39, 39,"R",2637,"R",1347
202356,41, 41,"R",1,"R",1
202356,42, 42,"R",2,"R",0
202356,44, 44,"R",1,"R",0
202356,45, 45,"R",1,"R",0
202356,48, 48,"R",4,"R",1
202356,49, 49,"R",1,"R",0
202356,51, 51,"R",2,"R",1
202356,54, 54,"R",2,"R",0
202356,58,999,"R",2684,"R",1360
202356,78, 78,"R",1,"R",0
202356,89,999,"R",1,"R",0
202356,90, 90,"R",11,"R",3
202356,98, 98,"R",38,"A",
202356,99, 99,"R",2734,"R",1363
202648,12, 12,"R",1,"R",1
202648,18, 18,"R",3,"R",2
202648,36, 36,"R",1,"R",1
202648,39, 39,"R",469,"R",283
202648,40, 40,"R",1,"R",1
202648,42, 42,"R",1,"Z",0
202648,44, 44,"R",1,"R",1
202648,58,999,"R",477,"R",289
202648,98, 98,"R",2,"A",
202648,99, 99,"R",479,"R",289
202763, 1,  1,"R",1,"R",1
202763, 4,  4,"R",1,"R",1
202763, 6,  6,"R",2,"R",2
202763, 8,  8,"R",1,"R",1
202763, 9,  9,"R",1,"R",1
202763,12, 12,"R",2,"R",2
202763,13, 13,"R",1,"R",1
202763,16, 16,"R",1,"R",1
202763,17, 17,"R",10,"R",10
202763,18, 18,"R",28,"R",28
202763,20, 20,"R",2,"R",2
202763,21, 21,"R",2,"R",2
202763,24, 24,"R",3,"R",3
202763,25, 25,"R",2,"R",2
202763,26, 26,"R",38,"R",38
202763,27, 27,"R",1,"R",1
202763,29, 29,"R",1,"R",1
202763,33, 33,"R",4,"R",4
202763,34, 34,"R",1,"R",1
202763,35, 35,"R",1,"R",1
202763,36, 36,"R",6,"R",6
202763,37, 37,"R",2,"R",2
202763,39, 39,"R",451,"R",448
202763,42, 42,"R",20,"R",20
202763,44, 44,"R",1,"R",1
202763,45, 45,"R",2,"R",2
202763,47, 47,"R",2,"R",2
202763,48, 48,"R",3,"R",3
202763,51, 51,"R",1,"R",1
202763,53, 53,"R",2,"R",2
202763,54, 54,"R",2,"R",2
202763,55, 55,"R",6,"R",6
202763,58,999,"R",601,"R",598
202763,72, 72,"R",1,"R",1
202763,89,999,"R",1,"R",1
202763,98, 98,"R",11,"A",
202763,99, 99,"R",613,"R",599
203085, 4,  4,"R",1,"R",1
203085, 6,  6,"R",1,"R",1
203085,10, 10,"R",2,"R",2
203085,12, 12,"R",18,"R",14
203085,13, 13,"R",1,"R",1
203085,17, 17,"R",1,"R",1
203085,18, 18,"R",4,"R",3
203085,21, 21,"R",1,"R",1
203085,26, 26,"R",27,"R",25
203085,34, 34,"R",2,"R",2
203085,37, 37,"R",1,"R",1
203085,39, 39,"R",221,"R",214
203085,42, 42,"R",3,"R",3
203085,45, 45,"R",1,"R",1
203085,48, 48,"R",1,"R",1
203085,54, 54,"R",1,"Z",0
203085,58,999,"R",286,"R",271
203085,99, 99,"R",286,"R",271
203128, 1,  1,"R",1,"R",0
203128, 6,  6,"R",11,"R",11
203128, 8,  8,"R",2,"R",2
203128,12, 12,"R",2,"R",1
203128,15, 15,"R",4,"R",4
203128,18, 18,"R",2,"R",2
203128,21, 21,"R",2,"R",2
203128,24, 24,"R",2,"R",2
203128,26, 26,"R",5,"R",5
203128,29, 29,"R",1,"R",1
203128,35, 35,"R",2,"R",2
203128,36, 36,"R",3,"R",3
203128,39, 39,"R",173,"R",162
203128,42, 42,"R",13,"R",13
203128,48, 48,"R",2,"R",2
203128,54, 54,"R",4,"R",4
203128,58,999,"R",229,"R",216
203128,90, 90,"R",2,"R",1
203128,99, 99,"R",231,"R",217
203155,12, 12,"R",1,"R",1
203155,13, 13,"R",1,"R",1
203155,17, 17,"R",1,"R",1
203155,18, 18,"R",5,"R",5
203155,21, 21,"R",3,"R",2
203155,23, 23,"R",1,"R",1
203155,26, 26,"R",9,"R",9
203155,37, 37,"R",4,"R",4
203155,39, 39,"R",410,"R",325
203155,42, 42,"R",6,"R",5
203155,48, 48,"R",1,"R",1
203155,54, 54,"R",4,"R",4
203155,57, 57,"R",4,"R",1
203155,58,999,"R",450,"R",360
203155,90, 90,"R",22,"R",2
203155,99, 99,"R",472,"R",362
203368, 6,  6,"R",1,"R",1
203368,12, 12,"R",3,"R",3
203368,17, 17,"R",18,"R",18
203368,18, 18,"R",1,"R",1
203368,19, 19,"R",2,"R",2
203368,25, 25,"R",3,"R",3
203368,26, 26,"R",15,"R",14
203368,28, 28,"R",1,"R",1
203368,34, 34,"R",4,"R",4
203368,36, 36,"R",61,"R",61
203368,39, 39,"R",386,"R",379
203368,42, 42,"R",57,"R",57
203368,45, 45,"R",1,"R",1
203368,48, 48,"R",1,"R",1
203368,58,999,"R",554,"R",546
203368,90, 90,"R",2,"R",2
203368,99, 99,"R",556,"R",548
203447,39, 39,"R",117,"R",84
203447,42, 42,"R",1,"R",0
203447,57, 57,"R",1,"R",1
203447,58,999,"R",119,"R",85
203447,90, 90,"R",1,"Z",0
203447,99, 99,"R",120,"R",85
203456,39, 39,"R",27,"R",19
203456,42, 42,"R",2,"R",2
203456,54, 54,"R",1,"R",1
203456,57, 57,"R",1,"R",1
203456,58,999,"R",31,"R",23
203456,98, 98,"R",1,"A",
203456,99, 99,"R",32,"R",23
203465,22, 22,"R",1,"R",1
203465,39, 39,"R",367,"R",301
203465,58,999,"R",368,"R",302
203465,99, 99,"R",368,"R",302
203474,29, 29,"R",1,"R",1
203474,39, 39,"R",169,"R",127
203474,58,999,"R",170,"R",128
203474,99, 99,"R",170,"R",128
203483,18, 18,"R",1,"R",1
203483,21, 21,"R",1,"R",1
203483,37, 37,"R",1,"R",1
203483,39, 39,"R",196,"R",156
203483,48, 48,"R",3,"R",3
203483,54, 54,"R",1,"R",0
203483,57, 57,"R",1,"R",1
203483,58,999,"R",204,"R",163
203483,99, 99,"R",204,"R",163
203492,12, 12,"R",1,"R",0
203492,39, 39,"R",135,"R",104
203492,58,999,"R",136,"R",104
203492,99, 99,"R",136,"R",104
203517, 1,  1,"R",2,"R",2
203517, 2,  2,"R",1,"R",0
203517, 5,  5,"R",2,"R",2
203517, 6,  6,"R",10,"R",9
203517, 8,  8,"R",5,"R",5
203517, 9,  9,"R",3,"R",3
203517,10, 10,"R",2,"R",1
203517,11, 11,"R",19,"R",19
203517,12, 12,"R",13,"R",13
203517,13, 13,"R",11,"R",10
203517,15, 15,"R",1,"R",0
203517,16, 16,"R",1,"R",1
203517,17, 17,"R",37,"R",35
203517,18, 18,"R",17,"R",17
203517,19, 19,"R",1,"R",1
203517,20, 20,"R",3,"R",3
203517,21, 21,"R",7,"R",6
203517,22, 22,"R",2,"R",2
203517,23, 23,"R",2,"R",2
203517,24, 24,"R",18,"R",17
203517,25, 25,"R",2,"R",2
203517,26, 26,"R",30,"R",29
203517,27, 27,"R",9,"R",9
203517,29, 29,"R",2,"R",2
203517,31, 31,"R",1,"R",1
203517,32, 32,"R",1,"R",1
203517,33, 33,"R",6,"R",5
203517,34, 34,"R",14,"R",14
203517,35, 35,"R",2,"R",2
203517,36, 36,"R",67,"R",66
203517,37, 37,"R",8,"R",8
203517,39, 39,"R",3405,"R",3211
203517,40, 40,"R",1,"R",1
203517,42, 42,"R",389,"R",378
203517,44, 44,"R",2,"R",2
203517,45, 45,"R",5,"R",5
203517,47, 47,"R",2,"R",2
203517,48, 48,"R",14,"R",13
203517,50, 50,"R",2,"R",2
203517,51, 51,"R",18,"R",17
203517,53, 53,"R",7,"R",7
203517,54, 54,"R",7,"R",6
203517,55, 55,"R",18,"R",18
203517,57, 57,"R",12,"R",9
203517,58,999,"R",4181,"R",3958
203517,72, 72,"R",2,"R",2
203517,89,999,"R",2,"R",2
203517,90, 90,"R",95,"R",10
203517,99, 99,"R",4278,"R",3970
203526,24, 24,"R",1,"Z",0
203526,39, 39,"R",210,"R",178
203526,58,999,"R",211,"R",178
203526,99, 99,"R",211,"R",178
203599,12, 12,"R",2,"R",2
203599,18, 18,"R",1,"R",1
203599,24, 24,"R",1,"R",0
203599,39, 39,"R",737,"R",456
203599,42, 42,"R",2,"R",1
203599,58,999,"R",743,"R",460
203599,90, 90,"R",1,"R",0
203599,99, 99,"R",744,"R",460
203614,21, 21,"R",19,"R",1
203614,39, 39,"R",39,"R",8
203614,54, 54,"R",18,"R",1
203614,58,999,"R",76,"R",10
203614,98, 98,"R",10,"A",
203614,99, 99,"R",86,"R",10
203678,17, 17,"R",1,"R",1
203678,18, 18,"R",2,"R",2
203678,34, 34,"R",1,"R",0
203678,39, 39,"R",432,"R",247
203678,58,999,"R",436,"R",250
203678,99, 99,"R",436,"R",250
203720,39, 39,"R",51,"R",13
203720,58,999,"R",51,"R",13
203720,99, 99,"R",51,"R",13
203748, 1,  1,"R",1,"R",0
203748, 9,  9,"R",1,"R",0
203748,12, 12,"R",1,"R",0
203748,17, 17,"R",1,"R",0
203748,18, 18,"R",1,"R",0
203748,39, 39,"R",1213,"R",823
203748,42, 42,"R",1,"R",0
203748,45, 45,"R",1,"R",1
203748,48, 48,"R",1,"R",1
203748,54, 54,"R",1,"R",1
203748,58,999,"R",1222,"R",826
203748,90, 90,"R",2,"R",0
203748,99, 99,"R",1224,"R",826
203775, 4,  4,"R",1,"R",0
203775, 6,  6,"R",1,"R",0
203775,12, 12,"R",2,"R",0
203775,18, 18,"R",1,"R",0
203775,25, 25,"R",1,"R",1
203775,26, 26,"R",2,"R",1
203775,27, 27,"R",2,"R",2
203775,33, 33,"R",1,"R",1
203775,34, 34,"R",1,"R",1
203775,36, 36,"R",1,"R",1
203775,38, 38,"R",1,"R",1
203775,39, 39,"R",194,"R",141
203775,42, 42,"R",5,"R",4
203775,45, 45,"R",1,"R",1
203775,48, 48,"R",1,"R",1
203775,50, 50,"R",1,"R",0
203775,55, 55,"R",1,"R",1
203775,58,999,"R",217,"R",156
203775,90, 90,"R",2,"R",0
203775,99, 99,"R",219,"R",156
203845, 1,  1,"R",1,"R",1
203845, 4,  4,"R",1,"R",1
203845, 6,  6,"R",1,"R",1
203845, 8,  8,"R",1,"R",1
203845,12, 12,"R",5,"R",5
203845,13, 13,"R",2,"R",2
203845,17, 17,"R",1,"R",1
203845,18, 18,"R",5,"R",5
203845,21, 21,"R",6,"R",5
203845,24, 24,"R",2,"R",1
203845,25, 25,"R",2,"R",1
203845,26, 26,"R",1,"R",1
203845,34, 34,"R",1,"R",1
203845,36, 36,"R",3,"R",3
203845,37, 37,"R",2,"R",2
203845,39, 39,"R",228,"R",225
203845,42, 42,"R",14,"R",13
203845,48, 48,"R",2,"R",2
203845,51, 51,"R",5,"R",5
203845,54, 54,"R",25,"R",25
203845,58,999,"R",308,"R",301
203845,90, 90,"R",6,"Z",0
203845,99, 99,"R",314,"R",301
203881,39, 39,"R",355,"R",130
203881,42, 42,"R",1,"R",1
203881,48, 48,"R",1,"R",0
203881,58,999,"R",357,"R",131
203881,98, 98,"R",47,"A",
203881,99, 99,"R",404,"R",131
203960,26, 26,"R",10,"R",10
203960,39, 39,"R",48,"R",29
203960,58,999,"R",58,"R",39
203960,99, 99,"R",58,"R",39
204006, 8,  8,"R",1,"R",1
204006, 9,  9,"R",4,"R",4
204006,12, 12,"R",1,"R",0
204006,17, 17,"R",14,"R",12
204006,18, 18,"R",3,"R",2
204006,25, 25,"R",1,"R",1
204006,26, 26,"R",9,"R",9
204006,27, 27,"R",1,"R",1
204006,29, 29,"R",1,"R",1
204006,36, 36,"R",4,"R",4
204006,39, 39,"R",424,"R",354
204006,42, 42,"R",3,"R",3
204006,57, 57,"R",1,"R",0
204006,58,999,"R",467,"R",392
204006,90, 90,"R",8,"R",5
204006,99, 99,"R",475,"R",397
204015,39, 39,"R",159,"R",123
204015,42, 42,"R",2,"R",2
204015,58,999,"R",161,"R",125
204015,90, 90,"R",1,"R",1
204015,99, 99,"R",162,"R",126
204024, 1,  1,"R",2,"R",2
204024, 2,  2,"R",1,"R",1
204024, 4,  4,"R",3,"R",3
204024, 6,  6,"R",31,"R",29
204024, 8,  8,"R",43,"R",42
204024, 9,  9,"R",53,"R",51
204024,10, 10,"R",2,"R",2
204024,11, 11,"R",1,"R",1
204024,12, 12,"R",23,"R",23
204024,13, 13,"R",22,"R",21
204024,17, 17,"R",426,"R",425
204024,18, 18,"R",118,"R",116
204024,19, 19,"R",1,"R",1
204024,20, 20,"R",7,"R",7
204024,21, 21,"R",88,"R",87
204024,23, 23,"R",2,"R",1
204024,24, 24,"R",30,"R",30
204024,25, 25,"R",37,"R",37
204024,26, 26,"R",101,"R",99
204024,27, 27,"R",41,"R",41
204024,29, 29,"R",57,"R",57
204024,31, 31,"R",3,"R",3
204024,32, 32,"R",3,"R",3
204024,33, 33,"R",1,"R",1
204024,34, 34,"R",40,"R",40
204024,35, 35,"R",2,"R",2
204024,36, 36,"R",62,"R",60
204024,37, 37,"R",23,"R",23
204024,38, 38,"R",1,"R",1
204024,39, 39,"R",2486,"R",2466
204024,40, 40,"R",1,"R",1
204024,41, 41,"R",2,"R",2
204024,42, 42,"R",65,"R",65
204024,44, 44,"R",3,"R",3
204024,45, 45,"R",5,"R",4
204024,47, 47,"R",17,"R",17
204024,48, 48,"R",23,"R",22
204024,49, 49,"R",1,"R",1
204024,50, 50,"R",1,"R",1
204024,51, 51,"R",33,"R",31
204024,53, 53,"R",4,"R",4
204024,54, 54,"R",3,"R",3
204024,55, 55,"R",24,"R",24
204024,57, 57,"R",3,"R",3
204024,58,999,"R",3895,"R",3856
204024,90, 90,"R",42,"R",29
204024,99, 99,"R",3937,"R",3885
204176,39, 39,"R",26,"R",21
204176,58,999,"R",26,"R",21
204176,99, 99,"R",26,"R",21
204200, 1,  1,"R",2,"R",1
204200,10, 10,"R",1,"Z",0
204200,12, 12,"R",15,"R",10
204200,13, 13,"R",2,"R",2
204200,18, 18,"R",43,"R",43
204200,21, 21,"R",27,"R",26
